                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (-0.1312746,-2.185752e-16)                        (-0.2930653,-4.440892e-16)                        (0.3142876,-5.828671e-16)                         (-0.1312746,-9.020562e-17)                        (-0.2930653,-3.816392e-16)                        (0.3142876,-3.053113e-16)                         (0.1859757,6.175616e-16)                          (0.4151834,-3.747003e-16)                         (-0.4452487,1.582068e-15)                         
1                                                 (0.1766058,6.245005e-17)                          (0.2443814,-1.249001e-16)                         (-0.3165473,1.387779e-16)                         (0.1766058,-5.551115e-17)                         (0.2443814,-2.151057e-16)                         (-0.3165473,-1.804112e-16)                        (-0.250196,9.020562e-17)                          (-0.3462132,9.020562e-16)                         (0.4484501,1.595946e-15)                          
2                                                 (-0.2086191,-6.661338e-16)                        (-0.2398784,-3.608225e-16)                        (0.3143233,-6.800116e-16)                         (-0.2086191,-5.273559e-16)                        (-0.2398784,-2.498002e-16)                        (0.3143233,1.387779e-17)                          (0.2955491,1.387779e-16)                          (0.3398338,1.94289e-16)                           (-0.4452994,7.632783e-16)                         
3                                                 (0.2166183,3.330669e-16)                          (0.2293039,-5.134781e-16)                         (-0.3184942,4.302114e-16)                         (0.2166183,-3.469447e-17)                         (0.2293039,-5.20417e-16)                          (-0.3184942,4.718448e-16)                         (-0.3068814,5.551115e-17)                         (-0.324853,3.469447e-16)                          (0.4512082,-1.526557e-16)                         
4                                                 (-0.2216914,-1.110223e-16)                        (-0.2270648,6.661338e-16)                         (0.3170647,-1.665335e-16)                         (-0.2216914,-3.053113e-16)                        (-0.2270648,6.383782e-16)                         (0.3170647,0)                                     (0.3140685,3.053113e-16)                          (0.321681,-2.498002e-16)                          (-0.4491831,0)                                    
5                                                 (0.2229457,3.677614e-16)                          (0.2251449,9.714451e-17)                          (-0.3178105,1.526557e-16)                         (0.2229457,8.326673e-17)                          (0.2251449,-4.163336e-17)                         (-0.3178105,5.967449e-16)                         (-0.3158454,6.52256e-16)                          (-0.318961,-5.551115e-17)                         (0.4502396,-9.992007e-16)                         
6                                                 (-0.2237834,9.853229e-16)                         (-0.2246991,2.081668e-17)                         (0.31753,-2.359224e-16)                           (-0.2237834,8.465451e-16)                         (-0.2246991,-1.110223e-16)                        (0.31753,-4.163336e-17)                           (0.3170322,-8.326673e-17)                         (0.3183295,7.632783e-16)                          (-0.4498423,-1.540434e-15)                        
7                                                 (0.2239873,1.179612e-16)                          (0.2243642,-1.31839e-16)                          (-0.3176548,-6.938894e-17)                        (0.2239873,6.938894e-18)                          (0.2243642,6.938894e-18)                          (-0.3176548,-2.63678e-16)                         (-0.317321,3.608225e-16)                          (-0.317855,9.020562e-16)                          (0.4500191,1.748601e-15)                          
8                                                 (-0.2241285,4.163336e-17)                         (-0.2242847,-4.926615e-16)                        (0.3176053,-4.57967e-16)                          (-0.2241285,-4.232725e-16)                        (-0.2242847,-6.383782e-16)                        (0.3176053,-5.134781e-16)                         (0.3175211,-1.665335e-16)                         (0.3177424,-1.526557e-16)                         (-0.4499489,-1.609823e-15)                        
9                                                 (0.2241626,-3.191891e-16)                         (0.2242271,3.469447e-16)                          (-0.3176263,-2.081668e-16)                        (0.2241626,-3.885781e-16)                         (0.2242271,-2.081668e-17)                         (-0.3176263,-2.220446e-16)                        (-0.3175694,5.551115e-16)                         (-0.3176607,1.110223e-15)                         (0.4499787,1.609823e-15)                          
