                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (0.0006222122,4.93312e-18)                        (0.00200653,-2.791821e-17)                        (-0.00133997,-1.409463e-18)                       (0.0001481261,-8.971773e-18)                      (0.0004776786,1.246832e-17)                       (-0.0003189967,1.76725e-17)                       (2.073606e-05,8.239937e-18)                       (6.687019e-05,-6.491661e-17)                      (-4.46544e-05,-3.087266e-17)                      
1                                                 (8.862964e-05,4.197895e-18)                       (0.0007462766,1.92988e-17)                        (-0.001723068,-4.391019e-18)                      (2.109997e-05,2.638508e-18)                       (0.0001776605,1.162807e-17)                       (-0.0004101971,-4.675622e-19)                     (2.953704e-06,4.275822e-18)                       (2.486947e-05,2.171115e-17)                       (-5.742347e-05,5.936007e-18)                      
2                                                 (0.001330919,-2.764716e-17)                       (0.0008962467,1.547699e-17)                       (-0.0003062665,-7.779151e-18)                     (0.0003168413,-3.706616e-18)                      (0.0002133627,1.700842e-18)                       (-7.291165e-05,3.042542e-18)                      (4.435459e-05,-1.642566e-17)                      (2.986655e-05,3.558894e-17)                       (-1.020675e-05,-3.198396e-18)                     
3                                                 (0.0008276885,-3.767603e-17)                      (0.0001333289,-2.30393e-19)                       (-0.0008531223,-4.331388e-17)                     (0.000197041,-3.133344e-17)                       (3.174162e-05,2.407268e-18)                       (-0.0002030964,3.705261e-17)                      (2.758378e-05,1.371516e-17)                       (4.443367e-06,4.033571e-18)                       (-2.842902e-05,-2.33239e-17)                      
4                                                 (0.0006707756,8.863353e-18)                       (0.0002052578,2.656295e-18)                       (-0.0008976216,-3.350185e-17)                     (0.0001596865,-3.438954e-18)                      (4.886605e-05,-7.196392e-18)                      (-0.0002136894,-8.74138e-19)                      (2.235232e-05,-1.158741e-17)                      (6.8405e-06,8.798978e-18)                         (-2.991438e-05,-1.20482e-17)                      
5                                                 (0.0004044304,-8.077306e-18)                      (0.0006492931,-5.339696e-18)                      (-0.000172356,-6.301925e-18)                      (9.627971e-05,-1.497554e-18)                      (0.0001545718,-2.585145e-18)                      (-4.103402e-05,-3.047625e-18)                     (1.347529e-05,7.955333e-18)                       (2.163851e-05,-3.659182e-19)                      (-5.744003e-06,3.923457e-18)                      
6                                                 (0.0001483948,-3.693064e-18)                      (0.0004477848,1.757763e-17)                       (-0.0004492306,6.491661e-18)                      (3.532969e-05,6.606857e-19)                       (0.0001066,1.1706e-18)                            (-0.000106945,8.44153e-18)                        (4.945463e-06,-1.17907e-18)                       (1.492296e-05,2.253785e-17)                       (-1.496734e-05,-7.386127e-19)                     
7                                                 (7.387932e-05,-1.578869e-18)                      (0.000320946,4.201283e-18)                        (-0.0004678904,2.168404e-18)                      (1.759174e-05,-1.801639e-18)                      (7.640521e-05,-3.289876e-18)                      (-0.0001113862,-2.100642e-18)                     (2.462135e-06,1.036768e-18)                       (1.069234e-05,1.368805e-18)                       (-1.559298e-05,8.395791e-18)                      
8                                                 (0.0003475724,-3.252607e-18)                      (0.0002258737,3.022214e-18)                       (-8.88657e-05,4.472334e-19)                       (8.274309e-05,2.78335e-18)                        (5.377206e-05,4.568896e-18)                       (-2.116086e-05,-1.656796e-18)                     (1.158323e-05,5.692061e-19)                       (7.52208e-06,-4.706115e-18)                       (-2.961579e-06,3.286488e-18)                      
9                                                 (0.0002274675,-4.994106e-18)                      (6.037057e-05,1.028298e-18)                       (-0.0002344009,-3.320369e-19)                     (5.415021e-05,-1.914294e-18)                      (1.437703e-05,1.933776e-18)                       (-5.580206e-05,5.683591e-18)                      (7.580513e-06,1.091317e-17)                       (2.011938e-06,1.736418e-18)                       (-7.804314e-06,-2.402185e-18)                     
10                                                (0.0001749356,-1.3417e-18)                        (4.634218e-05,3.132328e-18)                       (-0.0002425056,-3.726945e-18)                     (4.16456e-05,-7.550452e-18)                       (1.104026e-05,5.27278e-20)                        (-5.772976e-05,6.12066e-18)                       (5.822888e-06,-3.923457e-18)                      (1.544423e-06,6.776264e-19)                       (-8.081622e-06,1.123843e-17)                      
11                                                (0.0001134988,-1.216339e-18)                      (0.0001778038,-4.15385e-18)                       (-4.653705e-05,2.846031e-19)                      (2.701981e-05,-2.795209e-20)                      (4.232678e-05,-1.805874e-18)                      (-1.108957e-05,1.439744e-18)                      (3.771576e-06,9.310586e-18)                       (5.925352e-06,5.654792e-18)                       (-1.550919e-06,-6.556035e-19)                     
12                                                (3.550627e-05,4.573978e-19)                       (0.0001191293,-1.965116e-19)                      (-0.0001214335,-2.893465e-18)                     (8.46312e-06,2.562275e-20)                        (2.83577e-05,-6.541635e-18)                       (-2.890876e-05,1.957493e-18)                      (1.183302e-06,-1.64155e-18)                       (3.969819e-06,4.794206e-19)                       (-4.032022e-06,3.167903e-19)                      
13                                                (2.209102e-05,9.291951e-19)                       (8.88289e-05,-2.283601e-18)                       (-0.0001258251,-2.26666e-18)                      (5.275275e-06,9.189249e-19)                       (2.114683e-05,1.301466e-18)                       (-2.995081e-05,-5.869938e-19)                     (7.362193e-07,3.358486e-19)                       (2.946045e-06,5.471833e-19)                       (-4.192843e-06,1.075732e-18)                      
