                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (-7.3055e-08,9.358129e-18)                        (0.0187088,-4.206704e-17)                         (7.544197e-08,3.585877e-17)                       (0.003613966,8.023096e-18)                        (-8.342776e-08,2.336906e-17)                      (-5.482244e-07,-1.408968e-17)                     (-2.769388e-07,-6.888476e-18)                     (3.214417e-07,-9.428271e-18)                      (0.009836286,1.301043e-18)                        
1                                                 (1.488005e-08,-2.077364e-18)                      (-9.604291e-08,-3.447716e-17)                     (-0.01663159,1.778092e-17)                        (0.00431877,2.493665e-18)                         (4.077008e-07,-3.001713e-17)                      (4.686367e-08,2.059414e-17)                       (2.712228e-08,4.048204e-18)                       (-0.006576598,-1.951564e-17)                      (-3.709749e-07,-3.326959e-17)                     
2                                                 (0.01390765,1.517883e-17)                         (3.64245e-07,-8.980601e-18)                       (-1.301004e-07,-4.262088e-18)                     (-3.558471e-08,1.495928e-17)                      (4.590516e-08,-2.91946e-18)                       (-0.007840442,1.257675e-17)                       (-4.786225e-08,-4.162378e-18)                     (-0.01280486,-5.421011e-17)                       (2.591625e-07,1.34976e-19)                        
3                                                 (0.01344392,9.540979e-18)                         (2.277639e-08,6.750647e-18)                       (-3.775142e-07,2.013375e-17)                      (1.307307e-08,-3.564195e-17)                      (0.007774788,5.854692e-18)                        (-1.147695e-08,-9.329435e-18)                     (-2.820534e-07,9.939667e-18)                      (-2.021233e-07,-7.24687e-18)                      (0.0157571,1.387779e-17)                          
4                                                 (2.640486e-07,5.710742e-18)                       (8.08323e-08,1.380869e-18)                        (-0.01705098,-1.82146e-17)                        (2.968221e-08,1.408591e-17)                       (0.01486058,6.071532e-18)                         (-1.221025e-08,-6.820106e-17)                     (-0.01472457,5.984796e-17)                        (-3.60111e-09,-1.431269e-19)                      (3.212479e-07,-8.848e-18)                         
5                                                 (5.614623e-08,-4.749147e-18)                      (0.01563906,1.864828e-17)                         (-5.322768e-08,-6.988849e-19)                     (-6.200409e-09,1.00719e-17)                       (7.763608e-09,1.794121e-17)                       (-0.02057684,6.938894e-18)                        (-0.02231634,-4.423545e-17)                       (-1.229416e-07,9.327643e-18)                      (-8.418727e-08,-5.226478e-18)                     
6                                                 (2.513981e-08,8.435772e-18)                       (0.0228892,-8.673617e-19)                         (6.791858e-08,4.921179e-19)                       (0.02070911,3.469447e-18)                         (-1.144517e-08,2.496752e-18)                      (-8.274999e-09,-7.49342e-18)                      (8.491009e-08,1.477981e-17)                       (9.262522e-08,-1.02742e-17)                       (0.03037126,-1.214306e-17)                        
7                                                 (-3.52729e-08,6.564289e-18)                       (-5.171366e-08,6.496159e-18)                      (-0.03082147,-2.255141e-17)                       (0.03469406,7.546047e-17)                         (2.598446e-08,-1.555495e-17)                      (-1.303486e-08,1.402898e-17)                      (-4.657991e-09,9.080252e-18)                      (-0.02979244,-3.035766e-17)                       (-1.756702e-08,5.726542e-19)                      
8                                                 (0.03071299,-2.862294e-17)                        (1.23553e-08,-1.435513e-17)                       (1.657572e-08,1.380106e-17)                       (2.374181e-08,-8.981586e-18)                      (1.125757e-08,3.014936e-17)                       (-0.04854978,-4.163336e-17)                       (-5.350087e-09,2.624924e-17)                      (-0.04935712,-2.775558e-17)                       (-7.147353e-09,1.739234e-17)                      
9                                                 (0.0498728,4.857226e-17)                          (1.400303e-08,-8.763667e-18)                      (1.460462e-09,1.384859e-17)                       (1.43658e-08,-4.45423e-18)                        (0.04897087,4.336809e-17)                         (-9.915662e-09,2.270912e-18)                      (6.804307e-09,2.677929e-17)                       (2.079359e-08,3.21765e-19)                        (0.06823316,1.734723e-18)                         
10                                                (-9.482579e-09,-6.332579e-18)                     (5.172224e-09,3.778848e-18)                       (-0.07006097,-1.908196e-17)                       (-8.530486e-09,1.422994e-18)                      (0.08966554,6.245005e-17)                         (1.353477e-09,2.301665e-17)                       (-0.06968985,-2.602085e-17)                       (9.406683e-09,-2.108782e-17)                      (-5.375016e-10,-3.767246e-18)                     
11                                                (1.150507e-10,-2.967205e-17)                      (0.07184209,1.231654e-16)                         (-3.722939e-09,-3.563876e-17)                     (-6.430108e-09,5.015689e-17)                      (-2.17341e-09,2.114532e-18)                       (-0.1234883,3.816392e-17)                         (-0.123813,-1.040834e-17)                         (-6.557601e-09,3.600143e-17)                      (1.343792e-09,-1.787567e-17)                      
12                                                (1.477388e-09,-3.404515e-17)                      (0.1470857,-1.144917e-16)                         (-3.940007e-09,-1.88873e-17)                      (0.1467581,1.665335e-16)                          (5.780445e-10,-3.326632e-17)                      (-3.082986e-10,-5.658992e-17)                     (-1.62058e-10,-3.001107e-17)                      (-1.727024e-09,-5.90664e-17)                      (0.1739543,-3.469447e-17)                         
13                                                (7.478158e-10,-1.273702e-16)                      (1.837032e-09,-1.915061e-18)                      (-0.2002441,-2.983724e-16)                        (0.2734183,1.665335e-16)                          (8.291753e-11,4.321272e-17)                       (2.331805e-11,1.880691e-16)                       (-5.263189e-10,-2.003909e-16)                     (-0.2001016,6.938894e-18)                         (2.264362e-09,1.021019e-16)                       
14                                                (0.3898917,-1.526557e-16)                         (2.38194e-11,2.496724e-17)                        (-1.187937e-09,-5.902685e-17)                     (-2.359226e-10,2.691797e-17)                      (1.64037e-10,7.240326e-17)                        (-0.4810694,-4.440892e-16)                        (-1.679874e-09,6.987959e-17)                      (-0.4811767,8.326673e-17)                         (3.327087e-10,1.224917e-17)                       
15                                                (0.6311568,8.326673e-16)                          (4.529502e-10,-0.006899568)                       (-2.72053e-10,-0.001903785)                       (4.529501e-10,0.006899568)                        (0.631097,-2.775558e-17)                          (-1.170269e-10,0.006729826)                       (-2.720529e-10,0.001903785)                       (-1.170268e-10,-0.006729826)                      (0.7377462,6.661338e-16)                          
16                                                (2.838136e-10,-1.851804e-18)                      (3.009135e-10,7.471485e-17)                       (-0.4811537,-2.498002e-16)                        (-5.356195e-11,-2.615982e-16)                     (0.389732,4.440892e-16)                           (-1.101305e-09,-3.315294e-16)                     (-0.4811177,-8.187895e-16)                        (-6.366955e-10,-3.846138e-16)                     (1.293742e-09,-3.889598e-17)                      
17                                                (1.509941e-09,-2.194736e-17)                      (0.2735338,4.996004e-16)                          (-6.965596e-10,4.659762e-17)                      (2.793077e-10,-1.61595e-16)                       (8.25566e-10,2.17444e-16)                         (-0.2000481,1.387779e-16)                         (-0.2001161,-1.31839e-16)                         (-7.893822e-10,-1.490442e-17)                     (7.371039e-10,2.354718e-17)                       
18                                                (2.749385e-09,4.057491e-17)                       (0.1469708,5.20417e-17)                           (-3.28234e-09,1.350499e-17)                       (0.1468917,-1.283695e-16)                         (-1.042199e-09,7.375582e-17)                      (-5.723965e-10,1.290404e-16)                      (-7.432555e-10,-2.07632e-17)                      (-2.323856e-09,-1.49231e-18)                      (0.1739022,2.012279e-16)                          
19                                                (4.194002e-09,-1.623231e-17)                      (6.251619e-09,-4.026544e-18)                      (-0.1237502,3.816392e-17)                         (0.07145089,1.058181e-16)                         (-5.444483e-10,-9.787782e-17)                     (-9.742071e-10,-8.886476e-17)                     (2.273841e-09,-3.401037e-17)                      (-0.1237149,-6.591949e-17)                        (2.305474e-09,7.315275e-18)                       
