                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (0.006171517,-3.252607e-19)                       (0.01990207,-2.081668e-17)                        (-0.01329072,-5.377643e-17)                       (-0.0005690241,-2.168404e-18)                     (-0.001835003,7.806256e-17)                       (0.001225427,1.647987e-17)                        (-0.02054936,-1.994932e-17)                       (-0.06626809,-4.163336e-17)                       (0.04425424,3.469447e-17)                         
1                                                 (0.0008790881,0)                                  (0.007402071,1.344411e-17)                        (-0.01709051,1.12757e-17)                         (-8.105337e-05,3.144186e-18)                      (-0.0006824831,4.033232e-17)                      (0.001575773,-3.122502e-17)                       (-0.002927107,-1.084202e-18)                      (-0.02464674,-1.734723e-18)                       (0.05690643,2.775558e-17)                         
2                                                 (0.01320092,-6.505213e-18)                        (0.008889575,-9.540979e-18)                       (-0.003037756,4.445229e-18)                       (-0.001217146,-5.117434e-17)                      (-0.0008196334,3.122502e-17)                      (0.0002800861,1.01915e-17)                        (-0.04395522,-3.469447e-18)                       (-0.02959969,-8.673617e-18)                       (0.01011484,-1.734723e-18)                        
3                                                 (0.008209546,2.580401e-17)                        (0.001322445,8.510987e-18)                        (-0.008461839,5.854692e-18)                       (-0.0007569337,-3.16587e-17)                      (-0.0001219316,-1.409463e-18)                     (0.0007801954,4.336809e-19)                       (-0.0273354,-4.163336e-17)                        (-0.004403357,-3.16587e-17)                       (0.02817546,3.816392e-17)                         
4                                                 (0.006653201,1.084202e-17)                        (0.002035885,-2.710505e-18)                       (-0.008903184,-6.505213e-18)                      (-0.0006134361,-4.336809e-19)                     (-0.0001877119,-1.409463e-18)                     (0.0008208883,-8.673617e-18)                      (-0.02215322,8.673617e-19)                        (-0.006778903,-1.040834e-17)                      (0.02964501,-8.673617e-18)                        
5                                                 (0.004011411,1.951564e-18)                        (0.0064401,1.82146e-17)                           (-0.001709542,6.505213e-19)                       (-0.0003698586,9.75782e-18)                       (-0.0005937879,-1.994932e-17)                     (0.0001576226,-1.734723e-18)                      (-0.01335683,-4.336809e-18)                       (-0.02144366,-1.301043e-17)                       (0.005692277,8.673617e-19)                        
6                                                 (0.001471879,-5.448116e-18)                       (0.004441399,1.170938e-17)                        (-0.00445577,-1.647987e-17)                       (-0.0001357097,-4.119968e-18)                     (-0.0004095043,1.431147e-17)                      (0.0004108292,1.366095e-17)                       (-0.004900928,9.75782e-18)                        (-0.01478857,8.673617e-19)                        (0.01483642,8.413409e-17)                         
7                                                 (0.0007327848,7.72494e-18)                        (0.003183358,1.859407e-17)                        (-0.004640811,2.059984e-18)                       (-6.756395e-05,-1.843144e-18)                     (-0.0002935107,-4.336809e-18)                     (0.0004278904,1.344411e-17)                       (-0.002439959,-1.756408e-17)                      (-0.01059965,-2.255141e-17)                       (0.01545255,8.673617e-19)                         
8                                                 (0.00344742,8.673617e-19)                         (0.002240367,9.86624e-18)                         (-0.0008814299,-8.944668e-18)                     (-0.0003178578,-2.168404e-18)                     (-0.0002065653,4.553649e-18)                      (8.126926e-05,2.276825e-18)                       (-0.0114789,-1.734723e-18)                        (-0.00745977,-2.558717e-17)                       (0.002934904,3.577867e-17)                        
9                                                 (0.002256122,-3.198396e-18)                       (0.0005987961,5.881797e-18)                       (-0.002324945,-6.179952e-18)                      (-0.0002080182,-4.445229e-18)                     (-5.520996e-05,-2.547875e-18)                     (0.0002143635,6.722053e-18)                       (-0.00751223,5.20417e-18)                         (-0.001993816,-1.908196e-17)                      (0.00774139,1.734723e-18)                         
10                                                (0.001735128,7.643625e-18)                        (0.0004596533,1.90142e-17)                        (-0.002405261,1.138412e-18)                       (-0.0001599814,1.084202e-18)                      (-4.238075e-05,-3.659182e-18)                     (0.000221769,-1.517883e-18)                       (-0.005777472,-2.732189e-17)                      (-0.00153051,-6.158268e-17)                       (0.00800882,1.431147e-17)                         
11                                                (0.001125758,-5.963112e-19)                       (0.001763509,8.673617e-19)                        (-0.0004615864,-8.294147e-18)                     (-0.0001037963,5.421011e-19)                      (-0.0001625985,3.035766e-18)                      (4.255897e-05,3.252607e-19)                       (-0.003748445,6.722053e-18)                       (-0.005871972,3.035766e-18)                       (0.001536946,2.905662e-17)                        
12                                                (0.0003521756,1.612751e-18)                       (0.0011815,7.5081e-18)                            (-0.001204459,-4.689174e-18)                      (-3.247111e-05,-9.215718e-19)                     (-0.0001089362,-3.469447e-18)                     (0.0001110526,1.409463e-18)                       (-0.00117264,-6.017322e-18)                       (-0.00393405,-3.035766e-17)                       (0.004010497,2.168404e-18)                        
13                                                (0.0002191146,7.880795e-18)                       (0.0008810647,7.914676e-18)                       (-0.001247875,5.475221e-18)                       (-2.020263e-05,1.626303e-19)                      (-8.123514e-05,-4.336809e-19)                     (0.0001150561,-5.20417e-18)                       (-0.0007295844,-2.650874e-17)                     (-0.002933689,-2.710505e-17)                      (0.004155061,-1.626303e-17)                       
14                                                (0.000920635,2.35814e-18)                         (0.0005927503,-4.065758e-19)                      (-0.0002384093,5.542984e-18)                      (-8.488407e-05,2.439455e-18)                      (-5.465181e-05,-2.764716e-18)                     (2.19816e-05,3.388132e-19)                        (-0.003065447,-2.14672e-17)                       (-0.001973686,2.493665e-18)                       (0.0007938289,-1.772671e-17)                      
15                                                (0.0006096676,-6.369688e-19)                      (0.0001724687,7.877406e-18)                       (-0.0006250448,-7.047314e-19)                     (-5.621236e-05,4.87891e-19)                       (-1.590178e-05,-5.421011e-19)                     (5.762914e-05,1.897354e-18)                       (-0.002030016,2.602085e-18)                       (-0.0005742662,-2.52077e-17)                      (0.002081217,6.722053e-18)                        
16                                                (0.0004616281,4.594307e-18)                       (0.0001184176,3.947174e-18)                       (-0.0006468523,1.084202e-18)                      (-4.256189e-05,0)                                 (-1.091811e-05,-1.490778e-19)                     (5.964085e-05,1.084202e-19)                       (-0.001537087,-1.539567e-17)                      (-0.0003942892,-1.130281e-17)                     (0.00215383,-1.301043e-18)                        
17                                                (0.000305095,3.211949e-18)                        (0.00047578,-4.811147e-18)                        (-0.000123883,-3.340698e-18)                      (-2.812873e-05,-5.14996e-19)                      (-4.38677e-05,1.924459e-18)                       (1.142196e-05,3.388132e-19)                       (-0.001015877,-1.062518e-17)                      (-0.00158421,1.637145e-17)                        (0.000412485,1.132991e-17)                        
