                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (0.1852165,6.245005e-17)                          (9.887932e-09,1.197325e-17)                       (2.335754e-08,-1.798246e-18)                      (9.959313e-09,5.038159e-17)                       (0.1852165,-4.163336e-17)                         (9.611349e-09,-3.753727e-17)                      (1.672216e-08,2.461816e-17)                       (6.825866e-09,-5.46496e-18)                       (0.1852165,1.249001e-16)                          
1                                                 (-0.1864817,8.326673e-17)                         (-6.008907e-09,-9.508316e-17)                     (-1.35224e-08,2.97463e-17)                        (-6.070489e-09,-6.633758e-17)                     (-0.1864817,-2.081668e-17)                        (-5.567862e-09,2.536975e-17)                      (-1.000253e-08,2.364736e-19)                      (-3.91938e-09,6.654055e-17)                       (-0.1864817,1.387779e-17)                         
2                                                 (0.2593181,8.326673e-17)                          (6.708725e-09,2.015994e-18)                       (1.434029e-08,2.195072e-17)                       (6.735168e-09,1.960536e-17)                       (0.2593181,4.163336e-17)                          (6.080088e-09,8.296422e-17)                       (9.247863e-09,1.443177e-17)                       (3.719965e-09,9.458627e-17)                       (0.2593181,1.110223e-16)                          
3                                                 (-0.4594002,-4.440892e-16)                        (-4.317745e-09,-4.386781e-17)                     (-8.326745e-09,-1.682124e-17)                     (-3.86866e-09,6.587141e-17)                       (-0.4594002,2.220446e-16)                         (-3.732848e-09,3.209828e-17)                      (-7.064545e-09,-4.21847e-17)                      (-2.730398e-09,-1.643676e-17)                     (-0.4594002,-6.383782e-16)                        
4                                                 (0.6666667,-6.938894e-16)                         (2.384153e-09,-0.1074685)                         (4.88134e-09,0.02434033)                          (2.384153e-09,0.1074685)                          (0.6666667,2.775558e-16)                          (2.216919e-09,-0.07124497)                        (4.88134e-09,-0.02434033)                         (2.216919e-09,0.07124497)                         (0.6666667,1.665335e-16)                          
5                                                 (-0.4682968,-5.828671e-16)                        (-3.152586e-09,-1.764844e-16)                     (-2.226933e-08,6.562179e-17)                      (-4.753943e-09,6.035797e-17)                      (-0.4682968,-1.110223e-16)                        (-1.03314e-08,4.266102e-17)                       (7.711916e-09,-1.174548e-17)                      (3.653934e-09,-1.314388e-16)                      (-0.4682968,-5.551115e-16)                        
6                                                 (0.2532149,2.220446e-16)                          (4.842508e-09,6.682671e-17)                       (3.272916e-08,-7.934002e-18)                      (7.603749e-09,-1.066047e-17)                      (0.2532149,1.526557e-16)                          (1.49693e-08,3.188482e-17)                        (-1.039771e-08,-6.977677e-18)                     (-4.588875e-09,1.444224e-16)                      (0.2532149,-1.387779e-17)                         
7                                                 (-0.1965468,2.775558e-17)                         (-6.197747e-09,-8.907238e-17)                     (-2.753535e-08,1.26467e-18)                       (-8.016518e-09,7.564895e-18)                      (-0.1965468,1.249001e-16)                         (-1.279822e-08,-4.856671e-17)                     (3.090583e-09,2.389399e-17)                       (1.235551e-09,-1.09088e-16)                       (-0.1965468,-1.94289e-16)                         
8                                                 (0.143654,6.938894e-17)                           (7.167124e-09,-2.233692e-17)                      (2.931698e-08,-2.51769e-17)                       (9.241399e-09,-6.857034e-17)                      (0.143654,2.775558e-17)                           (1.384546e-08,5.34787e-17)                        (-3.884518e-09,2.429501e-18)                      (-1.234573e-09,8.760652e-17)                      (0.143654,-6.938894e-17)                          
9                                                 (-0.1147793,-1.249001e-16)                        (-7.234391e-09,-2.430515e-17)                     (-1.752249e-08,-2.136741e-17)                     (-8.27687e-09,4.05803e-17)                        (-0.1147793,-6.245005e-17)                        (-9.237669e-09,-6.3196e-17)                       (1.062633e-09,1.68092e-17)                        (-7.159103e-10,-1.051397e-16)                     (-0.1147793,-1.595946e-16)                        
10                                                (0.0895585,7.632783e-17)                          (1.075463e-08,7.077126e-18)                       (2.560991e-08,-1.699239e-17)                      (1.147187e-08,-6.124901e-17)                      (0.08955848,-2.081668e-17)                        (1.203773e-08,5.615534e-17)                       (1.213317e-08,1.891194e-17)                       (5.867048e-09,2.165892e-17)                       (0.08955847,6.245005e-17)                         
11                                                (-0.0726185,-1.457168e-16)                        (-3.125582e-08,-5.866188e-17)                     (-1.03343e-07,1.741782e-17)                       (-3.095653e-08,3.797779e-17)                      (-0.07261842,3.469447e-18)                        (-3.807585e-08,-3.251855e-17)                     (-1.043755e-07,-7.220969e-18)                     (-3.843739e-08,-1.463683e-18)                     (-0.07261853,1.040834e-17)                        
12                                                (0.05822455,7.285839e-17)                         (1.951665e-08,9.218632e-18)                       (4.018543e-08,-4.87757e-19)                       (1.855853e-08,-1.297165e-17)                      (0.0582245,-1.734723e-17)                         (1.638034e-08,1.639981e-17)                       (5.079505e-08,-6.139897e-19)                      (2.10812e-08,5.78744e-17)                         (0.05822452,9.020562e-17)                         
13                                                (-0.04764102,-5.724587e-17)                       (1.249984e-08,-4.155411e-18)                      (1.160167e-07,4.589716e-17)                       (1.452724e-08,2.290766e-17)                       (-0.04764107,-1.214306e-17)                       (3.741169e-08,-2.062729e-17)                      (9.021279e-08,2.796887e-17)                       (2.586422e-08,-3.416918e-18)                      (-0.04764087,-4.336809e-17)                       
14                                                (0.03875641,-2.255141e-17)                        (-1.50808e-08,3.109907e-17)                       (-1.428261e-07,-6.893566e-17)                     (-1.802555e-08,-3.40353e-17)                      (0.03875646,-1.734723e-18)                        (-4.672511e-08,2.901027e-17)                      (-1.039627e-07,-1.42862e-18)                      (-2.928123e-08,-5.968992e-18)                     (0.03875623,0)                                    
15                                                (-0.03190763,8.673617e-18)                        (6.782062e-09,1.876962e-17)                       (1.247689e-07,8.20071e-17)                        (1.094877e-08,2.65721e-17)                        (-0.03190767,1.040834e-17)                        (4.089758e-08,-2.01877e-17)                       (6.866393e-08,-3.744685e-17)                      (1.568429e-08,2.393418e-17)                       (-0.03190746,-9.020562e-17)                       
16                                                (0.02618838,-3.469447e-18)                        (4.281693e-08,4.107738e-17)                       (7.352069e-08,-5.981392e-17)                      (3.744432e-08,-1.384908e-17)                      (0.02618828,-5.030698e-17)                        (2.670459e-08,3.676024e-17)                       (1.466111e-07,-1.367437e-17)                      (5.957628e-08,1.883446e-17)                       (0.02618836,1.023487e-16)                         
17                                                (-0.02165696,1.12757e-17)                         (-7.340298e-08,1.415677e-18)                      (-1.841636e-07,3.218134e-17)                      (-6.653268e-08,2.548118e-17)                      (-0.02165679,1.301043e-17)                        (-6.423408e-08,-3.232458e-17)                     (-2.782576e-07,9.581478e-18)                      (-1.065685e-07,-1.166879e-17)                     (-0.02165702,-7.112366e-17)                       
18                                                (0.01788052,1.908196e-17)                         (1.050371e-07,-8.835414e-18)                      (2.957915e-07,-3.977802e-17)                      (9.657294e-08,-1.23377e-17)                       (0.01788028,-3.122502e-17)                        (1.022571e-07,2.518199e-17)                       (4.121945e-07,-2.09556e-18)                       (1.546438e-07,5.604976e-18)                       (0.01788067,7.112366e-17)                         
19                                                (-0.01483661,-6.938894e-18)                       (-1.272831e-07,-1.965196e-18)                     (-3.610865e-07,9.91554e-18)                       (-1.168891e-07,2.514861e-18)                      (-0.01483631,2.602085e-18)                        (-1.243504e-07,-9.903522e-18)                     (-5.044401e-07,2.037175e-17)                      (-1.888769e-07,-9.669668e-17)                     (-0.0148368,-2.428613e-17)                        
20                                                (0.01230083,2.385245e-17)                         (1.293365e-07,-1.69537e-18)                       (3.317806e-07,-1.798244e-17)                      (1.168003e-07,-1.13088e-17)                       (0.01230054,2.255141e-17)                         (1.142546e-07,5.612169e-18)                       (5.05009e-07,-9.32893e-18)                        (1.922381e-07,7.358852e-17)                       (0.01230098,5.421011e-17)                         
