                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (-0.0001138613,2.65223e-17)                       (-3.011813e-05,1.75844e-18)                       (-0.0001329791,-9.459664e-18)                     (-3.912462e-05,3.752356e-17)                      (-3.907109e-05,-3.674429e-18)                     (-5.901707e-05,-1.260724e-17)                     (-7.946173e-06,4.09388e-17)                       (-2.714746e-06,-1.286304e-17)                     (-3.769084e-05,3.977667e-18)                      
1                                                 (7.134871e-05,1.557863e-17)                       (1.815657e-05,-2.657989e-18)                      (8.016583e-05,8.460165e-18)                       (2.358895e-05,-2.377876e-17)                      (2.626278e-05,-7.995991e-18)                      (3.558246e-05,4.30801e-17)                        (4.750708e-06,1.828405e-17)                       (1.623041e-06,5.549336e-18)                       (2.536999e-05,-3.690353e-17)                      
2                                                 (-8.423777e-05,-3.632416e-17)                     (-2.111354e-05,-1.280629e-17)                     (-9.32216e-05,8.975161e-18)                       (-2.743204e-05,-5.838768e-17)                     (-3.180965e-05,3.621913e-18)                      (-4.137953e-05,7.521653e-19)                      (-5.50489e-06,-2.422514e-18)                      (-1.880701e-06,-1.39591e-18)                      (-3.074154e-05,2.877202e-17)                      
3                                                 (6.462656e-05,-3.726945e-20)                      (1.498665e-05,1.98121e-18)                        (6.616983e-05,-2.21245e-18)                       (1.947536e-05,8.98702e-19)                        (2.741373e-05,-4.494357e-18)                      (2.937738e-05,-1.548376e-18)                      (3.85509e-06,1.567858e-17)                        (1.31706e-06,4.476569e-19)                        (2.657532e-05,-1.500265e-17)                      
4                                                 (-6.697847e-05,-1.299687e-17)                     (-1.482433e-05,-5.211794e-18)                     (-6.545313e-05,-2.442504e-17)                     (-1.926687e-05,-8.181491e-18)                     (-3.016953e-05,7.894347e-19)                      (-2.906287e-05,2.830784e-17)                      (-3.779433e-06,-4.179261e-18)                     (-1.291212e-06,5.653521e-18)                      (-2.928823e-05,1.077426e-17)                      
5                                                 (5.786733e-05,-6.89146e-18)                       (1.128123e-05,-1.236245e-18)                      (4.980948e-05,-2.680182e-17)                      (1.466591e-05,-1.328402e-17)                      (2.985727e-05,-7.792703e-19)                      (2.212262e-05,5.414235e-18)                       (2.821577e-06,-1.189488e-17)                      (9.639685e-07,2.02822e-18)                        (2.910298e-05,-2.489599e-17)                      
6                                                 (-5.90429e-05,-1.245138e-17)                      (-1.045422e-05,1.7199e-18)                        (-4.615806e-05,3.982241e-17)                      (-1.359383e-05,1.114865e-17)                      (-3.308725e-05,-3.178068e-18)                     (-2.050546e-05,4.147073e-18)                      (-2.572392e-06,-7.658025e-18)                     (-8.788356e-07,1.799945e-20)                      (-3.232336e-05,5.082198e-18)                      
7                                                 (5.623106e-05,-2.24972e-18)                       (8.267768e-06,-3.544833e-19)                      (3.650431e-05,-1.518899e-17)                      (1.075463e-05,2.260985e-17)                       (3.570525e-05,-4.446923e-18)                      (1.622271e-05,-1.014153e-17)                      (1.98032e-06,-1.439956e-19)                       (6.765594e-07,3.263618e-18)                       (3.501823e-05,-5.075421e-18)                      
8                                                 (-5.898124e-05,1.078781e-17)                      (-7.400121e-06,2.96758e-18)                       (-3.267344e-05,-8.726133e-18)                     (-9.629435e-06,-1.807357e-17)                     (-4.061064e-05,-1.102837e-18)                     (-1.452542e-05,6.849108e-18)                      (-1.724922e-06,-2.483924e-18)                     (-5.893043e-07,2.229391e-18)                      (-3.99228e-05,2.395409e-18)                       
9                                                 (6.095055e-05,1.016101e-17)                       (5.988965e-06,2.349246e-18)                       (2.644282e-05,-8.338192e-18)                      (7.796837e-06,-4.266081e-18)                      (4.608437e-05,6.606857e-19)                       (1.176106e-05,9.88911e-18)                        (1.344974e-06,5.378659e-19)                       (4.594986e-07,1.588187e-20)                       (4.544947e-05,1.149254e-17)                       
