                                                  XX Corr.                                          XY Corr.                                          XZ Corr.                                          YX Corr.                                          YY Corr.                                          YZ Corr.                                          ZX Corr.                                          ZY Corr.                                          ZZ Corr.                                          
0                                                 (-0.1401344,-2.081668e-17)                        (-0.0478759,-2.775558e-17)                        (-0.211384,2.775558e-17)                          (-0.06243804,8.544782e-18)                        (-0.02133153,-1.068863e-17)                       (-0.09418387,-2.319631e-17)                       (-0.009224557,-2.081668e-17)                      (-0.003151503,3.469447e-18)                       (-0.0139147,4.163336e-17)                         
1                                                 (0.08452378,1.249001e-16)                         (0.02887693,-1.734723e-18)                        (0.1274988,-5.551115e-17)                         (0.03766025,3.4102e-17)                           (0.01286637,4.82302e-18)                          (0.05680813,-1.166284e-17)                        (0.005563902,3.469447e-18)                        (0.001900867,-3.469447e-18)                       (0.008392819,0)                                   
2                                                 (-0.09831115,-1.457168e-16)                       (-0.03358728,-3.642919e-17)                       (-0.1482962,1.31839e-16)                          (-0.04380333,-5.155047e-17)                       (-0.01496511,-1.628476e-17)                       (-0.06607458,7.809482e-17)                        (-0.006471476,-2.081668e-17)                      (-0.002210933,-6.938894e-18)                      (-0.009761843,2.775558e-17)                       
3                                                 (0.06984113,-8.673617e-17)                        (0.02386071,-3.642919e-17)                        (0.1053509,-2.081668e-17)                         (0.03111828,-2.722033e-17)                        (0.01063136,-1.553762e-17)                        (0.04693997,-1.710765e-17)                        (0.004597395,-6.938894e-18)                       (0.001570666,-3.469447e-18)                       (0.006934906,-6.938894e-18)                       
4                                                 (-0.06912268,9.367507e-17)                        (-0.02361525,-2.081668e-17)                       (-0.1042672,-2.081668e-17)                        (-0.03079817,3.906473e-17)                        (-0.010522,-5.177992e-18)                         (-0.0464571,-1.948015e-17)                        (-0.004550101,6.938894e-18)                       (-0.001554509,3.469447e-18)                       (-0.006863569,1.387779e-17)                       
5                                                 (0.05266312,-2.428613e-17)                        (0.01799196,-4.336809e-18)                        (0.07943897,8.673617e-17)                         (0.02346447,-4.199255e-18)                        (0.008016495,2.368721e-18)                        (0.03539469,1.396438e-17)                         (0.003466626,0)                                   (0.001184348,2.602085e-18)                        (0.005229217,1.387779e-17)                        
6                                                 (-0.04884994,4.163336e-17)                        (-0.01668922,-8.500145e-17)                       (-0.07368705,-1.700029e-16)                       (-0.02176548,2.527238e-17)                        (-0.007436049,-3.71082e-17)                       (-0.03283187,-8.286338e-17)                       (-0.003215618,-3.469447e-18)                      (-0.001098592,-3.469447e-18)                      (-0.004850592,-1.734723e-17)                      
7                                                 (0.03869381,1.040834e-17)                         (0.01321945,-4.0766e-17)                          (0.05836714,-1.00614e-16)                         (0.01724033,1.452283e-18)                         (0.005890069,-2.204318e-17)                       (0.02600596,-3.681727e-17)                        (0.002547075,-1.734723e-18)                       (0.0008701897,-1.734723e-18)                      (0.00384214,0)                                    
8                                                 (-0.0346865,-1.908196e-17)                        (-0.01185037,1.396452e-16)                        (-0.05232236,3.469447e-17)                        (-0.01545484,-9.234719e-19)                       (-0.005280074,5.933857e-17)                       (-0.02331266,2.744396e-17)                        (-0.002283287,1.734723e-18)                       (-0.0007800684,1.040834e-17)                      (-0.003444239,0)                                  
9                                                 (0.0281292,1.734723e-18)                          (0.00961012,4.727121e-17)                         (0.04243106,2.775558e-17)                         (0.01253318,-6.089671e-19)                        (0.004281917,2.173899e-17)                        (0.01890551,1.268563e-17)                         (0.001851643,1.734723e-18)                        (0.0006326004,3.469447e-18)                       (0.002793136,5.20417e-18)                         
10                                                (-0.02471515,1.734723e-18)                        (-0.008443733,-9.540979e-18)                      (-0.03728116,9.540979e-17)                        (-0.01101201,-4.359904e-20)                       (-0.003762232,-2.857198e-18)                      (-0.01661093,4.358711e-17)                        (-0.001626908,1.734723e-18)                       (-0.0005558212,-4.336809e-19)                     (-0.002454145,8.673617e-18)                       
11                                                (0.02034239,-3.903128e-17)                        (0.00694981,-4.597017e-17)                        (0.0306851,1.457168e-16)                          (0.009063691,-1.438806e-17)                       (0.003096613,-2.099345e-17)                       (0.013672,6.075357e-17)                           (0.001339064,-3.469447e-18)                       (0.0004574815,-3.469447e-18)                      (0.00201996,1.387779e-17)                         
12                                                (-0.01765237,-1.12757e-17)                        (-0.00603078,1.036497e-16)                        (-0.02662733,-4.857226e-17)                       (-0.007865124,-1.56734e-18)                       (-0.002687144,4.73033e-17)                        (-0.01186403,-2.013459e-17)                       (-0.001161988,-8.673617e-19)                      (-0.0003969849,6.505213e-18)                      (-0.001752864,-3.469447e-18)                      
13                                                (0.0146691,1.214306e-17)                          (0.005011563,2.580401e-17)                        (0.02212721,-1.040834e-17)                        (0.006535896,8.139325e-19)                        (0.002233039,1.294877e-17)                        (0.009858962,-7.112909e-18)                       (0.0009656087,1.734723e-18)                       (0.0003298935,1.734723e-18)                       (0.001456652,-1.734723e-18)                       
14                                                (-0.01262822,-3.382711e-17)                       (-0.004314307,1.973248e-17)                       (-0.01904863,-1.387779e-17)                       (-0.005626558,-1.583287e-17)                      (-0.001922389,8.671632e-18)                       (-0.008487275,-2.47001e-18)                       (-0.0008312638,-3.469447e-18)                     (-0.0002839956,1.301043e-18)                      (-0.001254019,-1.734723e-18)                      
15                                                (0.01056031,-1.474515e-17)                        (0.003607813,-5.811324e-17)                       (0.01592926,1.82146e-17)                          (0.004705172,-7.981512e-18)                       (0.001607627,-2.686232e-17)                       (0.007097411,7.453255e-18)                        (0.0006951388,-4.336809e-19)                      (0.0002374896,-4.336809e-18)                      (0.001048703,3.469447e-18)                        
16                                                (-0.009043815,-1.084202e-17)                      (-0.003089707,2.233456e-17)                       (-0.01364166,1.734723e-18)                        (-0.004029474,-4.168186e-18)                      (-0.001376807,9.6171e-18)                         (-0.006078153,-9.466622e-19)                      (-0.0005953115,-8.673617e-19)                     (-0.0002033844,1.301043e-18)                      (-0.0008981451,-3.469447e-18)                     
17                                                (0.007594601,-3.079134e-17)                       (0.002594585,3.783866e-17)                        (0.01145553,-9.107298e-17)                        (0.00338375,-1.548253e-17)                        (0.001156234,1.700956e-17)                        (0.005104107,-4.192853e-17)                       (0.0004999128,-1.734723e-18)                      (0.0001707923,2.168404e-18)                       (0.0007542722,-4.336809e-18)                      
18                                                (-0.006481565,-1.994932e-17)                      (-0.002214313,-1.220812e-16)                      (-0.009776498,-3.469447e-17)                      (-0.00288781,-8.624152e-18)                       (-0.0009868388,-5.442514e-17)                     (-0.004355999,-1.721737e-17)                      (-0.000426643,-8.673617e-19)                      (-0.0001457603,-8.023096e-18)                     (-0.0006437857,-1.734723e-18)                     
19                                                (0.005458291,6.548581e-17)                        (0.001864706,-9.356665e-17)                       (0.00823285,-1.214306e-17)                        (0.002431862,2.881147e-17)                        (0.0008311144,-4.170578e-17)                      (0.003668214,-6.025522e-18)                       (0.0003592815,3.903128e-18)                       (0.0001227469,-6.071532e-18)                      (0.0005422188,-3.469447e-18)                      
20                                                (-0.00464761,-1.12757e-17)                        (-0.001587726,1.216475e-16)                       (-0.007009867,-4.857226e-17)                      (-0.002070632,-3.92345e-18)                       (-0.0007077593,5.407007e-17)                      (-0.003123304,-2.001208e-17)                      (-0.0003059136,-6.505213e-19)                     (-0.0001045143,7.914676e-18)                      (-0.0004617694,-3.035766e-18)                     
21                                                (0.003921386,2.94903e-17)                         (0.001339598,-7.101524e-17)                       (0.005914259,-3.16587e-17)                        (0.001747027,1.344595e-17)                        (0.0005972698,-3.152794e-17)                      (0.002635147,-1.493877e-17)                       (0.0002581045,2.168404e-18)                       (8.818096e-05,-4.716279e-18)                      (0.0003897157,-1.301043e-18)                      
22                                                (-0.003333832,4.943962e-17)                       (-0.001138841,7.377996e-17)                       (-0.005027801,5.269223e-17)                       (-0.001485202,2.236348e-17)                       (-0.0005079003,3.262498e-17)                      (-0.002240178,2.470624e-17)                       (-0.0002194227,3.469447e-18)                      (-7.496581e-05,4.98733e-18)                       (-0.0003314427,3.252607e-18)                      
23                                                (0.002816645,3.686287e-17)                        (0.0009621192,-5.919744e-17)                      (0.004247456,0)                                   (0.001254723,1.526022e-17)                        (0.0004292558,-2.634124e-17)                      (0.001892489,1.006773e-20)                        (0.0001853719,2.602085e-18)                       (6.333289e-05,-3.903128e-18)                      (0.0002801706,-4.336809e-19)                      
24                                                (-0.002392202,-5.995638e-17)                      (-0.0008170768,1.408379e-16)                      (-0.003606972,8.023096e-18)                       (-0.001065558,-2.689469e-17)                      (-0.0003647452,6.262067e-17)                      (-0.001607116,4.120125e-18)                       (-0.0001574247,-3.469447e-18)                     (-5.378524e-05,9.215718e-18)                      (-0.0002381241,6.505213e-19)                      
25                                                (0.002023042,-2.493665e-18)                       (0.0006909147,-5.583641e-17)                      (0.003049837,-1.173107e-16)                       (0.0009010148,-1.373689e-18)                      (0.0003086695,-2.481701e-17)                      (0.00135888,-5.251013e-17)                        (0.0001331153,0)                                  (4.548047e-05,-3.686287e-18)                      (0.0002015867,-7.589415e-18)                      
26                                                (-0.00171713,4.109126e-17)                        (-0.0005863522,2.276825e-17)                      (-0.002588056,-1.025655e-16)                      (-0.0007646401,1.837979e-17)                      (-0.000262245,1.00762e-17)                        (-0.00115313,-4.523763e-17)                       (-0.0001129673,2.602085e-18)                      (-3.859746e-05,1.436568e-18)                      (-0.0001713534,-6.505213e-18)                     
27                                                (0.00145326,1.084202e-18)                         (0.0004961425,2.458428e-17)                       (0.00218963,2.851452e-17)                         (0.0006469828,2.96038e-19)                        (0.0002222479,1.104182e-17)                       (0.0009756078,1.21165e-17)                        (9.558478e-05,2.168404e-19)                       (3.265931e-05,1.626303e-18)                       (0.0001453231,1.951564e-18)                       
28                                                (-0.001233166,-1.647987e-17)                      (-0.0004208762,4.231099e-17)                      (-0.001857166,1.245748e-16)                       (-0.0005488129,-7.581315e-18)                     (-0.0001889482,1.892505e-17)                      (-0.0008274757,5.600512e-17)                      (-8.108115e-05,-1.029992e-18)                     (-2.770476e-05,2.73761e-18)                       (-0.000123674,8.239937e-18)                       
29                                                (0.00104443,2.710505e-18)                         (0.0003563084,-1.309174e-17)                      (0.001571919,-4.336809e-19)                       (0.0004645941,1.181082e-18)                       (0.000160462,-5.922243e-18)                       (0.0007003814,-1.364087e-19)                      (6.863882e-05,1.084202e-19)                       (2.345453e-05,-8.402567e-19)                      (0.0001051797,0)                                  
30                                                (-0.0008863345,-2.829768e-17)                     (-0.0003021909,-8.673617e-19)                     (-0.00133279,7.047314e-17)                        (-0.0003940026,-1.262376e-17)                     (-0.0001366882,-4.289163e-19)                     (-0.0005938355,3.174312e-17)                      (-5.82096e-05,-2.005774e-18)                      (-1.989212e-05,-4.065758e-20)                     (-8.977742e-05,4.87891e-18)                       
31                                                (0.0007513581,2.607506e-17)                       (0.0002559501,-1.480885e-16)                      (0.001128414,-4.927699e-17)                       (0.000333682,1.148397e-17)                        (0.000116491,-6.605057e-17)                       (0.0005027742,-2.214538e-17)                      (4.929797e-05,1.680513e-18)                       (1.68483e-05,-9.784925e-18)                       (7.672984e-05,-3.144186e-18)                      
32                                                (-0.0006380178,-8.429672e-18)                     (-0.0002170751,-2.973424e-17)                     (-0.0009565324,2.846031e-17)                      (-0.0002829656,-3.651083e-18)                     (-9.965634e-05,-1.323616e-17)                     (-0.0004261909,1.292376e-17)                      (-4.180506e-05,-3.794708e-19)                     (-1.428925e-05,-1.951564e-18)                     (-6.590188e-05,1.843144e-18)                      
33                                                (0.0005416096,-1.469094e-17)                      (0.0001839536,4.549583e-17)                       (0.0008100233,-9.324139e-18)                      (0.0002397505,-6.492084e-18)                      (8.548145e-05,2.026548e-17)                       (0.0003609126,-4.073587e-18)                      (3.54206e-05,-9.75782e-19)                        (1.210903e-05,3.022214e-18)                       (5.684038e-05,-5.963112e-19)                      
34                                                (-0.0004605954,-1.01915e-17)                      (-0.0001560536,4.779976e-17)                      (-0.0006865353,1.92988e-17)                       (-0.0002033428,-4.648729e-18)                     (-7.374878e-05,2.132321e-17)                      (-0.0003058915,8.468682e-18)                      (-3.004165e-05,-6.776264e-19)                     (-1.027242e-05,3.157739e-18)                      (-4.940997e-05,1.409463e-18)                      
35                                                (0.0003919526,6.204347e-17)                       (0.0001323351,-3.0317e-17)                        (0.0005814722,4.035943e-17)                       (0.0001723857,2.753736e-17)                       (6.401733e-05,-1.347524e-17)                      (0.0002590797,1.786276e-17)                       (2.546819e-05,4.092863e-18)                       (8.711173e-06,-2.01255e-18)                       (4.333059e-05,2.656295e-18)                       
36                                                (-0.0003343501,1.802486e-17)                      (-0.0001123339,-4.662069e-18)                     (-0.000492782,-6.613633e-18)                      (-0.0001462738,7.972062e-18)                      (-5.610809e-05,-2.071631e-18)                     (-0.0002195631,-2.819115e-18)                     (-2.16103e-05,1.206175e-18)                       (-7.394507e-06,-3.184844e-19)                     (-3.849489e-05,-3.794708e-19)                     
37                                                (0.0002858058,7.928228e-18)                       (9.536204e-05,7.871985e-17)                       (0.0004174236,-5.835718e-17)                      (0.0001241095,3.548221e-18)                       (4.974683e-05,3.50913e-17)                        (0.0001859865,-2.598859e-17)                      (1.833591e-05,5.421011e-19)                       (6.277372e-06,5.190618e-18)                       (3.4735e-05,-3.876023e-18)                        
38                                                (-0.0002452636,-3.278356e-17)                     (-8.104529e-05,-1.041241e-16)                     (-0.0003537421,-4.331388e-17)                     (-0.0001054047,-1.46236e-17)                      (-4.48064e-05,-4.637887e-17)                      (-0.0001576127,-1.928803e-17)                     (-1.557232e-05,-2.154852e-18)                     (-5.334887e-06,-6.850802e-18)                     (-3.198158e-05,-2.818926e-18)                     
39                                                (0.0002114099,-4.255494e-17)                      (6.891925e-05,-7.026985e-18)                      (0.0002996834,-5.445405e-17)                      (8.955329e-05,-1.894897e-17)                      (4.112622e-05,-3.125128e-18)                      (0.0001335264,-2.42232e-17)                       (1.323061e-05,-2.751163e-18)                      (4.536741e-06,-4.675622e-19)                      (3.014578e-05,-3.604972e-18)                      
40                                                (-0.000183454,-3.797418e-17)                      (-5.869454e-05,5.456247e-17)                      (-0.0002539686,2.055918e-17)                      (-7.617796e-05,-1.694934e-17)                     (-3.863392e-05,2.430053e-17)                      (-0.0001131578,9.117461e-18)                      (-1.125438e-05,-2.480112e-18)                     (-3.863613e-06,3.601584e-18)                      (-2.919992e-05,1.382358e-18)                      
